Date,Price,Open,High,Low,Vol.,Change %
02/08/2018,6777.16,"7,067.30","7,073.99","6,776.77",672.31M,-3.90%
02/07/2018,7051.98,"7,086.20","7,170.34","7,051.53",579.22M,-0.90%
02/06/2018,7115.88,"6,837.56","7,126.55","6,824.82",789.88M,2.13%
02/05/2018,6967.53,"7,165.96","7,277.36","6,967.53",760.52M,-3.78%
02/02/2018,7240.95,"7,347.59","7,364.43","7,238.18",618.43M,-1.96%
02/01/2018,7385.86,"7,377.17","7,441.09","7,362.28",538.73M,-0.35%
01/31/2018,7411.48,"7,443.25","7,453.99","7,381.12",611.53M,0.12%
01/30/2018,7402.48,"7,388.89","7,433.65","7,373.99",505.85M,-0.86%
01/29/2018,7466.51,"7,484.47","7,500.61","7,455.55",486.38M,-0.52%
01/26/2018,7505.77,"7,448.33","7,505.77","7,431.22",485.12M,1.28%
01/25/2018,7411.16,"7,457.94","7,458.53","7,388.58",464.67M,-0.05%
01/24/2018,7415.06,"7,474.16","7,486.32","7,376.75",520.52M,-0.61%
01/23/2018,7460.29,"7,424.95","7,465.39","7,423.18",472.92M,0.71%
01/22/2018,7408.03,"7,338.04","7,408.03","7,332.81",501.22M,0.98%
01/19/2018,7336.38,"7,312.00","7,336.38","7,297.28",510.98M,0.55%
01/18/2018,7296.05,"7,293.65","7,313.89","7,276.11",463.52M,-0.03%
01/17/2018,7298.28,"7,257.77","7,309.36","7,229.32",518.58M,1.03%
01/16/2018,7223.69,"7,307.19","7,330.33","7,205.93",577.49M,-0.51%
01/12/2018,7261.06,"7,208.17","7,265.26","7,205.18",464.78M,0.68%
01/11/2018,7211.78,"7,168.73","7,211.78","7,163.23",456.81M,0.81%
01/10/2018,7153.57,"7,129.83","7,154.24","7,111.52",457.15M,-0.14%
01/09/2018,7163.58,"7,174.19","7,181.14","7,148.30",491.70M,0.09%
01/08/2018,7157.39,"7,135.38","7,161.35","7,124.09",497.21M,0.29%
01/05/2018,7136.56,"7,105.74","7,137.04","7,097.08",476.41M,0.83%
01/04/2018,7077.91,"7,089.50","7,098.05","7,072.38",493.87M,0.18%
01/03/2018,7065.53,"7,017.07","7,069.15","7,016.70",483.92M,0.84%
01/02/2018,7006.90,"6,937.65","7,006.91","6,924.08",462.20M,1.50%
12/29/2017,6903.39,"6,952.60","6,954.98","6,903.39",422.84M,-0.67%
12/28/2017,6950.16,"6,953.38","6,954.80","6,936.75",293.06M,0.16%
12/27/2017,6939.34,"6,941.45","6,955.38","6,931.34",316.13M,0.04%
12/26/2017,6936.25,"6,928.92","6,942.14","6,915.56",322.15M,-0.34%
12/22/2017,6959.96,"6,958.02","6,962.26","6,944.44",372.94M,-0.08%
12/21/2017,6965.36,"6,972.88","6,992.63","6,961.20",436.63M,0.06%
12/20/2017,6960.96,"6,991.26","6,991.26","6,935.42",442.66M,-0.04%
12/19/2017,6963.85,"6,991.25","6,995.88","6,951.49",514.90M,-0.44%
12/18/2017,6994.76,"6,980.40","7,003.89","6,975.55",539.24M,0.84%
12/15/2017,6936.58,"6,871.55","6,945.82","6,871.45",1.42B,1.17%
12/14/2017,6856.53,"6,887.39","6,901.13","6,851.63",496.56M,-0.28%
12/13/2017,6875.80,"6,880.41","6,897.62","6,871.87",490.98M,0.20%
12/12/2017,6862.32,"6,872.72","6,884.81","6,856.30",456.45M,-0.19%
12/11/2017,6875.08,"6,847.64","6,879.80","6,844.88",448.36M,0.51%
12/08/2017,6840.08,"6,859.94","6,870.48","6,831.61",429.26M,0.40%
12/07/2017,6812.84,"6,785.74","6,829.29","6,778.20",475.25M,0.54%
12/06/2017,6776.38,"6,742.07","6,787.42","6,734.13",454.87M,0.21%
12/05/2017,6762.21,"6,759.14","6,836.45","6,752.32",518.90M,-0.19%
12/04/2017,6775.37,"6,897.14","6,899.23","6,770.69",600.98M,-1.05%
12/01/2017,6847.59,"6,844.04","6,872.17","6,737.16",547.88M,-0.38%
11/30/2017,6873.97,"6,852.80","6,888.65","6,838.48",730.82M,0.73%
11/29/2017,6824.39,"6,907.28","6,908.33","6,793.95",586.18M,-1.27%
11/28/2017,6912.36,"6,893.72","6,914.19","6,866.21",477.32M,0.49%
11/27/2017,6878.52,"6,889.91","6,897.43","6,867.89",444.30M,-0.15%
11/24/2017,6889.16,"6,878.11","6,890.02","6,873.74",223.07M,0.32%
11/22/2017,6867.36,"6,869.53","6,874.52","6,859.28",386.64M,0.07%
11/21/2017,6862.48,"6,820.55","6,862.66","6,820.02",465.90M,1.06%
11/20/2017,6790.71,"6,789.28","6,795.83","6,779.48",437.87M,0.12%
11/17/2017,6782.79,"6,794.45","6,797.75","6,777.43",493.18M,-0.15%
11/16/2017,6793.29,"6,742.34","6,806.67","6,742.34",476.98M,1.30%
11/15/2017,6706.21,"6,700.68","6,725.32","6,667.31",457.21M,-0.47%
11/14/2017,6737.87,"6,733.87","6,743.63","6,709.27",462.99M,-0.29%
11/13/2017,6757.60,"6,727.39","6,766.30","6,723.43",462.89M,0.10%
11/10/2017,6750.94,"6,736.39","6,757.35","6,727.35",464.51M,0.01%
11/09/2017,6750.05,"6,737.45","6,758.93","6,687.28",517.86M,-0.58%
11/08/2017,6789.12,"6,764.85","6,791.65","6,753.34",509.54M,0.32%
11/07/2017,6767.78,"6,785.44","6,795.52","6,750.35",531.06M,-0.27%
11/06/2017,6786.44,"6,763.30","6,790.66","6,763.17",524.23M,0.33%
11/03/2017,6764.44,"6,737.09","6,765.14","6,712.93",521.39M,0.74%
11/02/2017,6714.94,"6,709.39","6,719.97","6,677.55",533.72M,-0.02%
11/01/2017,6716.53,"6,758.64","6,759.66","6,691.48",491.99M,-0.17%
10/31/2017,6727.67,"6,713.71","6,737.75","6,705.79",509.98M,0.43%
10/30/2017,6698.96,"6,693.77","6,727.39","6,677.15",477.43M,-0.03%
10/27/2017,6701.26,"6,635.03","6,708.13","6,625.78",566.65M,2.20%
10/26/2017,6556.77,"6,567.59","6,582.76","6,550.03",496.86M,-0.11%
10/25/2017,6563.89,"6,587.22","6,600.65","6,517.93",493.72M,-0.52%
10/24/2017,6598.43,"6,598.60","6,611.90","6,582.06",421.46M,0.18%
10/23/2017,6586.83,"6,641.57","6,641.57","6,581.15",417.65M,-0.64%
10/20/2017,6629.05,"6,633.37","6,640.02","6,622.92",457.36M,0.36%
10/19/2017,6605.07,"6,583.70","6,605.29","6,558.53",424.74M,-0.29%
10/18/2017,6624.22,"6,634.26","6,635.52","6,613.55",390.34M,0.01%
10/17/2017,6623.66,"6,621.42","6,628.60","6,613.21",375.09M,-0.01%
10/16/2017,6624.01,"6,622.55","6,632.50","6,607.03",373.94M,0.28%
10/13/2017,6605.80,"6,613.21","6,616.58","6,602.20",417.54M,0.22%
10/12/2017,6591.51,"6,594.76","6,613.50","6,586.32",476.36M,-0.18%
10/11/2017,6603.55,"6,586.73","6,604.21","6,577.98",429.37M,0.25%
10/10/2017,6587.25,"6,602.49","6,608.30","6,561.78",401.70M,0.11%
10/09/2017,6579.73,"6,597.37","6,599.34","6,572.44",359.14M,-0.16%
10/06/2017,6590.18,"6,566.95","6,590.18","6,566.84",410.59M,0.07%
10/05/2017,6585.36,"6,552.87","6,587.21","6,547.65",422.21M,0.78%
10/04/2017,6534.63,"6,521.96","6,546.46","6,513.12",434.61M,0.04%
10/03/2017,6531.71,"6,523.74","6,532.18","6,509.71",438.92M,0.23%
10/02/2017,6516.72,"6,506.08","6,527.22","6,484.14",448.11M,0.32%
09/29/2017,6495.96,"6,461.28","6,497.98","6,454.86",492.43M,0.66%
09/28/2017,6453.45,"6,437.96","6,456.23","6,427.66",428.05M,0.00%
09/27/2017,6453.26,"6,414.37","6,472.65","6,405.35",470.98M,1.15%
09/26/2017,6380.16,"6,391.85","6,405.01","6,364.57",439.70M,0.15%
09/25/2017,6370.59,"6,403.11","6,408.06","6,343.96",486.99M,-0.88%
09/22/2017,6426.92,"6,401.44","6,429.54","6,400.81",388.10M,0.07%
09/21/2017,6422.69,"6,448.57","6,448.57","6,405.30",400.64M,-0.52%
09/20/2017,6456.04,"6,459.74","6,466.05","6,414.23",470.40M,-0.08%
09/19/2017,6461.32,"6,465.57","6,467.79","6,446.75",430.73M,0.10%
09/18/2017,6454.64,"6,460.10","6,477.77","6,438.41",445.50M,0.10%
09/15/2017,6448.47,"6,426.16","6,464.27","6,419.65",1.19B,0.30%
09/14/2017,6429.08,"6,439.46","6,455.32","6,424.04",430.37M,-0.48%
09/13/2017,6460.19,"6,440.72","6,460.42","6,433.20",447.20M,0.09%
09/12/2017,6454.28,"6,448.81","6,455.02","6,429.54",404.69M,0.34%
09/11/2017,6432.26,"6,411.18","6,439.11","6,410.71",431.57M,1.13%
09/08/2017,6360.19,"6,389.65","6,391.41","6,354.96",408.11M,-0.59%
09/07/2017,6397.87,"6,402.94","6,413.07","6,379.81",433.05M,0.07%
09/06/2017,6393.31,"6,394.35","6,407.40","6,356.20",419.28M,0.28%
09/05/2017,6375.57,"6,414.82","6,426.51","6,334.59",438.96M,-0.93%
09/01/2017,6435.33,"6,442.17","6,449.65","6,417.87",347.64M,0.10%
08/31/2017,6428.66,"6,385.80","6,435.27","6,383.58",478.19M,0.95%
08/30/2017,6368.31,"6,308.68","6,374.48","6,303.57",384.51M,1.05%
08/29/2017,6301.89,"6,228.90","6,311.26","6,228.73",379.62M,0.30%
08/28/2017,6283.02,"6,286.01","6,292.26","6,267.85",384.99M,0.28%
08/25/2017,6265.64,"6,293.81","6,308.72","6,257.10",343.10M,-0.09%
08/24/2017,6271.33,"6,294.82","6,302.85","6,244.57",369.11M,-0.11%
08/23/2017,6278.41,"6,263.47","6,291.30","6,263.28",349.56M,-0.30%
08/22/2017,6297.48,"6,241.21","6,302.84","6,241.21",363.16M,1.36%
08/21/2017,6213.13,"6,216.32","6,226.93","6,177.19",375.22M,-0.05%
08/18/2017,6216.53,"6,222.46","6,254.22","6,193.38",469.44M,-0.09%
08/17/2017,6221.91,"6,322.72","6,334.23","6,221.91",435.27M,-1.94%
08/16/2017,6345.11,"6,348.11","6,374.56","6,330.27",396.20M,0.19%
08/15/2017,6333.01,"6,350.51","6,350.74","6,324.75",368.07M,-0.11%
08/14/2017,6340.23,"6,306.11","6,346.82","6,305.55",410.78M,1.34%
08/11/2017,6256.56,"6,222.18","6,266.89","6,216.19",418.07M,0.64%
08/10/2017,6216.87,"6,312.65","6,318.28","6,214.41",495.54M,-2.13%
08/09/2017,6352.33,"6,322.92","6,355.04","6,309.44",469.74M,-0.28%
08/08/2017,6370.46,"6,373.33","6,423.35","6,355.88",445.32M,-0.21%
08/07/2017,6383.77,"6,361.06","6,386.03","6,356.23",408.69M,0.51%
08/04/2017,6351.56,"6,350.79","6,361.49","6,329.73",443.76M,0.18%
08/03/2017,6340.34,"6,366.24","6,368.53","6,331.14",476.05M,-0.35%
08/02/2017,6362.65,"6,393.10","6,394.21","6,313.43",490.37M,0.00%
08/01/2017,6362.94,"6,372.16","6,375.75","6,345.75",426.55M,0.23%
07/31/2017,6348.12,"6,394.69","6,396.59","6,338.78",485.92M,-0.42%
07/28/2017,6374.68,"6,350.27","6,379.70","6,337.23",436.77M,-0.12%
07/27/2017,6382.19,"6,459.76","6,460.84","6,318.62",564.93M,-0.63%
07/26/2017,6422.75,"6,425.93","6,432.38","6,416.30",433.53M,0.16%
07/25/2017,6412.17,"6,407.59","6,425.45","6,396.87",479.54M,0.02%
07/24/2017,6410.81,"6,387.82","6,417.70","6,380.61",418.95M,0.36%
07/21/2017,6387.75,"6,383.05","6,388.78","6,365.11",468.14M,-0.04%
07/20/2017,6390.00,"6,396.46","6,398.26","6,365.68",414.71M,0.08%
07/19/2017,6385.04,"6,363.24","6,387.73","6,362.19",423.94M,0.64%
07/18/2017,6344.31,"6,304.82","6,344.55","6,291.07",388.97M,0.47%
07/17/2017,6314.43,"6,320.35","6,330.97","6,307.34",367.32M,0.03%
07/14/2017,6312.47,"6,289.08","6,321.76","6,278.70",364.80M,0.61%
07/13/2017,6274.44,"6,269.10","6,281.45","6,251.26",423.33M,0.21%
07/12/2017,6261.17,"6,238.90","6,265.64","6,236.82",424.25M,1.10%
07/11/2017,6193.31,"6,171.25","6,200.58","6,149.87",426.66M,0.27%
07/10/2017,6176.39,"6,156.03","6,191.27","6,141.83",409.75M,0.38%
07/07/2017,6153.08,"6,111.21","6,164.94","6,111.21",397.25M,1.04%
07/06/2017,6089.46,"6,109.60","6,127.98","6,081.96",514.78M,-1.00%
07/05/2017,6150.85,"6,122.06","6,163.62","6,100.42",462.92M,0.67%
07/03/2017,6110.06,"6,173.29","6,177.36","6,106.12",272.19M,-0.49%
06/30/2017,6140.42,"6,166.84","6,170.63","6,129.04",501.47M,-0.06%
06/29/2017,6144.35,"6,215.49","6,216.60","6,087.81",528.05M,-1.44%
06/28/2017,6234.41,"6,173.10","6,238.29","6,144.80",461.44M,1.43%
06/27/2017,6146.62,"6,227.90","6,234.32","6,146.62",490.36M,-1.61%
06/26/2017,6247.15,"6,292.73","6,303.44","6,233.43",455.73M,-0.29%
06/23/2017,6265.25,"6,234.35","6,269.37","6,218.78",1.46B,0.46%
06/22/2017,6236.69,"6,239.15","6,257.68","6,221.96",471.36M,0.04%
06/21/2017,6233.95,"6,202.75","6,236.66","6,200.86",491.84M,0.74%
06/20/2017,6188.03,"6,229.62","6,234.01","6,186.94",488.69M,-0.82%
06/19/2017,6239.01,"6,196.85","6,243.31","6,194.00",447.66M,1.42%
06/16/2017,6151.76,"6,154.28","6,161.56","6,125.50",1.31B,-0.22%
06/15/2017,6165.50,"6,127.05","6,170.15","6,107.85",436.59M,-0.47%
06/14/2017,6194.89,"6,237.46","6,237.53","6,153.55",457.03M,-0.41%
06/13/2017,6220.37,"6,206.11","6,226.41","6,180.04",525.01M,0.73%
06/12/2017,6175.47,"6,153.56","6,183.81","6,110.66",604.27M,-0.52%
06/09/2017,6207.92,"6,330.25","6,341.70","6,137.68",670.48M,-1.80%
06/08/2017,6321.76,"6,311.73","6,324.06","6,282.93",484.13M,0.39%
06/07/2017,6297.38,"6,290.44","6,302.78","6,267.18",432.54M,0.36%
06/06/2017,6275.06,"6,281.88","6,304.21","6,269.86",430.50M,-0.33%
06/05/2017,6295.68,"6,305.47","6,310.61","6,292.15",398.25M,-0.16%
06/02/2017,6305.80,"6,261.59","6,308.76","6,253.77",454.57M,0.94%
06/01/2017,6246.83,"6,215.91","6,247.07","6,200.45",502.29M,0.78%
05/31/2017,6198.52,"6,221.62","6,221.99","6,164.07",697.15M,-0.08%
05/30/2017,6203.19,"6,204.18","6,217.13","6,200.41",402.25M,-0.11%
05/26/2017,6210.19,"6,207.04","6,211.52","6,196.66",373.96M,0.08%
05/25/2017,6205.26,"6,183.02","6,217.34","6,174.52",417.08M,0.69%
05/24/2017,6163.02,"6,154.18","6,166.09","6,139.33",400.25M,0.40%
05/23/2017,6138.71,"6,149.55","6,150.91","6,121.79",407.73M,0.08%
05/22/2017,6133.62,"6,098.25","6,135.92","6,097.24",421.95M,0.82%
05/19/2017,6083.70,"6,070.23","6,106.55","6,070.23",517.15M,0.47%
05/18/2017,6055.13,"5,998.46","6,073.45","5,996.81",511.17M,0.73%
05/17/2017,6011.24,"6,108.62","6,122.87","6,009.48",565.78M,-2.57%
05/16/2017,6169.87,"6,160.52","6,170.16","6,139.10",460.05M,0.33%
05/15/2017,6149.67,"6,128.11","6,153.04","6,124.79",452.00M,0.46%
05/12/2017,6121.23,"6,119.27","6,122.84","6,105.42",412.46M,0.09%
05/11/2017,6115.96,"6,110.05","6,120.20","6,075.68",452.52M,-0.22%
05/10/2017,6129.14,"6,121.64","6,131.64","6,103.87",482.51M,0.14%
05/09/2017,6120.59,"6,111.82","6,133.00","6,107.59",466.70M,0.29%
05/08/2017,6102.66,"6,100.66","6,106.12","6,083.06",459.30M,0.03%
05/05/2017,6100.76,"6,091.69","6,100.76","6,067.15",443.62M,0.42%
05/04/2017,6075.34,"6,075.06","6,080.82","6,054.32",481.85M,0.05%
05/03/2017,6072.55,"6,075.04","6,076.96","6,053.28",498.86M,-0.37%
05/02/2017,6095.37,"6,102.51","6,102.72","6,081.56",498.62M,0.06%
05/01/2017,6091.60,"6,067.56","6,100.73","6,061.35",416.34M,0.73%
04/28/2017,6047.61,"6,072.87","6,074.04","6,040.71",523.42M,-0.02%
04/27/2017,6048.94,"6,038.47","6,050.70","6,031.59",461.83M,0.39%
04/26/2017,6025.23,"6,028.12","6,040.89","6,021.72",454.58M,0.00%
04/25/2017,6025.49,"6,004.16","6,036.02","6,002.65",441.93M,0.70%
04/24/2017,5983.82,"5,979.96","5,989.92","5,970.25",446.56M,1.24%
04/21/2017,5910.52,"5,919.02","5,919.23","5,899.43",454.58M,-0.11%
04/20/2017,5916.78,"5,887.87","5,926.23","5,880.19",417.89M,0.92%
04/19/2017,5863.03,"5,874.43","5,894.68","5,856.34",415.53M,0.23%
04/18/2017,5849.47,"5,838.59","5,860.04","5,828.57",391.18M,-0.12%
04/17/2017,5856.79,"5,821.55","5,856.79","5,818.20",346.62M,0.89%
04/13/2017,5805.15,"5,828.37","5,856.54","5,805.15",384.04M,-0.53%
04/12/2017,5836.16,"5,863.59","5,868.09","5,830.44",408.74M,-0.52%
04/11/2017,5866.77,"5,871.16","5,878.94","5,819.29",449.36M,-0.24%
04/10/2017,5880.93,"5,883.43","5,907.85","5,865.56",389.31M,0.05%
04/07/2017,5877.81,"5,873.94","5,892.07","5,855.51",414.27M,-0.02%
04/06/2017,5878.95,"5,870.52","5,889.58","5,856.22",448.41M,0.25%
04/05/2017,5864.48,"5,911.92","5,936.39","5,856.26",555.35M,-0.58%
04/04/2017,5898.61,"5,878.76","5,901.39","5,878.76",445.39M,0.07%
04/03/2017,5894.68,"5,917.31","5,928.93","5,867.73",453.50M,-0.29%
03/31/2017,5911.74,"5,905.63","5,927.81","5,901.77",529.14M,-0.04%
03/30/2017,5914.34,"5,896.15","5,916.77","5,894.00",396.49M,0.28%
03/29/2017,5897.55,"5,875.35","5,900.87","5,870.93",397.14M,0.38%
03/28/2017,5875.14,"5,836.50","5,888.70","5,828.86",437.23M,0.60%
03/27/2017,5840.37,"5,776.33","5,849.20","5,769.39",410.07M,0.20%
03/24/2017,5828.74,"5,839.33","5,858.95","5,807.83",456.99M,0.19%
03/23/2017,5817.69,"5,812.31","5,842.82","5,806.98",414.69M,-0.07%
03/22/2017,5821.64,"5,790.59","5,825.67","5,781.81",442.89M,0.48%
03/21/2017,5793.82,"5,923.43","5,928.06","5,790.73",528.08M,-1.83%
03/20/2017,5901.53,"5,898.81","5,915.12","5,888.12",407.11M,0.01%
03/17/2017,5901.00,"5,898.58","5,912.61","5,890.42",1.35B,0.00%
03/16/2017,5900.76,"5,907.86","5,911.48","5,887.24",412.39M,0.01%
03/15/2017,5900.05,"5,869.97","5,911.20","5,858.16",468.32M,0.74%
03/14/2017,5856.82,"5,860.07","5,860.50","5,831.88",390.46M,-0.32%
03/13/2017,5875.78,"5,863.48","5,877.43","5,860.83",405.74M,0.24%
03/10/2017,5861.73,"5,867.16","5,872.60","5,835.44",476.86M,0.39%
03/09/2017,5838.81,"5,834.67","5,852.54","5,812.08",423.01M,0.02%
03/08/2017,5837.55,"5,838.44","5,860.63","5,832.63",422.94M,0.06%
03/07/2017,5833.93,"5,836.12","5,859.77","5,826.32",418.89M,-0.26%
03/06/2017,5849.18,"5,846.42","5,857.74","5,827.46",412.85M,-0.37%
03/03/2017,5870.75,"5,854.27","5,870.75","5,841.47",424.84M,0.16%
03/02/2017,5861.22,"5,897.01","5,897.01","5,856.30",454.31M,-0.73%
03/01/2017,5904.03,"5,874.86","5,911.79","5,865.79",522.79M,1.35%
02/28/2017,5825.44,"5,852.79","5,855.06","5,817.22",620.83M,-0.62%
02/27/2017,5861.90,"5,835.04","5,861.90","5,827.00",447.06M,0.28%
02/24/2017,5845.31,"5,802.33","5,845.31","5,800.55",419.25M,0.17%
02/23/2017,5835.51,"5,866.82","5,866.96","5,809.55",444.62M,-0.43%
02/22/2017,5860.63,"5,857.56","5,864.41","5,848.28",422.84M,-0.09%
02/21/2017,5865.95,"5,850.20","5,867.89","5,847.50",453.57M,0.47%
02/17/2017,5838.58,"5,807.31","5,838.58","5,800.80",500.75M,0.41%
02/16/2017,5814.90,"5,823.01","5,835.15","5,796.71",441.52M,-0.08%
02/15/2017,5819.44,"5,777.90","5,821.95","5,776.70",450.50M,0.64%
02/14/2017,5782.57,"5,756.51","5,783.09","5,748.74",431.56M,0.32%
02/13/2017,5763.96,"5,753.19","5,770.99","5,751.92",404.16M,0.52%
02/10/2017,5734.13,"5,726.18","5,743.43","5,717.42",421.00M,0.33%
02/09/2017,5715.18,"5,688.02","5,722.71","5,685.15",439.63M,0.58%
02/08/2017,5682.45,"5,662.95","5,686.96","5,649.39",444.98M,0.15%
02/07/2017,5674.22,"5,674.86","5,689.60","5,664.82",440.96M,0.19%
02/06/2017,5663.55,"5,656.95","5,668.20","5,650.26",397.57M,-0.06%
02/03/2017,5666.77,"5,650.73","5,666.84","5,647.58",411.17M,0.54%
02/02/2017,5636.20,"5,627.15","5,656.01","5,616.40",471.57M,-0.11%
02/01/2017,5642.65,"5,654.51","5,662.11","5,621.03",499.98M,0.50%
01/31/2017,5614.79,"5,592.87","5,615.15","5,576.09",506.36M,0.02%
01/30/2017,5613.71,"5,635.86","5,636.09","5,578.76",417.27M,-0.83%
01/27/2017,5660.78,"5,664.88","5,667.45","5,643.90",386.97M,0.10%
01/26/2017,5655.18,"5,666.28","5,669.61","5,647.65",426.44M,-0.02%
01/25/2017,5656.34,"5,635.86","5,658.59","5,634.33",435.79M,0.99%
01/24/2017,5600.96,"5,568.27","5,606.53","5,558.49",409.12M,0.86%
01/23/2017,5552.94,"5,546.64","5,564.14","5,522.69",389.91M,-0.04%
01/20/2017,5555.33,"5,556.87","5,574.35","5,542.23",444.46M,0.28%
01/19/2017,5540.08,"5,560.61","5,571.53","5,528.37",398.66M,-0.28%
01/18/2017,5555.65,"5,546.94","5,555.98","5,534.77",380.31M,0.31%
01/17/2017,5538.73,"5,555.16","5,557.05","5,527.22",415.58M,-0.63%
01/13/2017,5574.12,"5,557.57","5,584.26","5,557.20",357.66M,0.48%
01/12/2017,5547.49,"5,542.56","5,550.67","5,496.82",394.73M,-0.29%
01/11/2017,5563.65,"5,550.72","5,564.08","5,524.03",435.71M,0.21%
01/10/2017,5551.82,"5,536.54","5,564.25","5,528.11",431.57M,0.36%
01/09/2017,5531.82,"5,527.57","5,541.08","5,517.14",433.10M,0.19%
01/06/2017,5521.06,"5,499.08","5,536.52","5,482.81",382.85M,0.60%
01/05/2017,5487.94,"5,474.39","5,495.85","5,464.36",423.64M,0.20%
01/04/2017,5477.01,"5,440.91","5,482.35","5,440.24",455.34M,0.88%
01/03/2017,5429.08,"5,425.62","5,452.56","5,397.99",450.68M,0.85%
12/30/2016,5383.12,"5,440.17","5,441.90","5,371.89",395.59M,-0.90%
12/29/2016,5432.09,"5,437.51","5,450.63","5,415.18",289.60M,-0.12%
12/28/2016,5438.56,"5,497.44","5,498.91","5,434.70",294.74M,-0.89%
12/27/2016,5487.44,"5,470.76","5,512.37","5,469.61",269.42M,0.45%
12/23/2016,5462.69,"5,441.76","5,462.69","5,441.76",264.11M,0.28%
12/22/2016,5447.42,"5,472.01","5,472.01","5,432.77",362.87M,-0.44%
12/21/2016,5471.43,"5,482.63","5,486.26","5,465.31",336.01M,-0.23%
12/20/2016,5483.94,"5,473.53","5,489.47","5,471.71",395.33M,0.49%
12/19/2016,5457.44,"5,441.20","5,483.42","5,436.54",402.71M,0.37%
12/16/2016,5437.16,"5,467.82","5,474.58","5,426.01",1.19B,-0.36%
12/15/2016,5456.85,"5,443.51","5,485.12","5,439.39",486.60M,0.37%
12/14/2016,5436.67,"5,465.69","5,476.25","5,425.73",462.23M,-0.50%
12/13/2016,5463.83,"5,433.57","5,486.75","5,430.72",470.73M,0.95%
12/12/2016,5412.54,"5,428.22","5,434.90","5,394.42",450.45M,-0.59%
12/09/2016,5444.50,"5,436.11","5,450.16","5,427.12",436.08M,0.50%
12/08/2016,5417.36,"5,394.15","5,425.52","5,389.10",494.46M,0.44%
12/07/2016,5393.76,"5,322.67","5,397.93","5,307.31",484.56M,1.14%
12/06/2016,5333.00,"5,317.74","5,333.99","5,299.94",438.30M,0.45%
12/05/2016,5308.89,"5,283.58","5,321.09","5,269.57",435.66M,1.01%
12/02/2016,5255.65,"5,249.02","5,274.54","5,239.27",431.83M,0.09%
12/01/2016,5251.11,"5,323.88","5,326.34","5,238.21",526.21M,-1.36%
11/30/2016,5323.68,"5,391.35","5,393.15","5,323.68",580.79M,-1.05%
11/29/2016,5379.92,"5,370.98","5,403.86","5,360.56",440.16M,0.21%
11/28/2016,5368.81,"5,387.92","5,396.27","5,364.91",390.77M,-0.56%
11/25/2016,5398.92,"5,388.49","5,398.92","5,379.28",197.46M,0.34%
11/23/2016,5380.68,"5,366.55","5,380.68","5,350.68",385.75M,-0.11%
11/22/2016,5386.35,"5,384.75","5,392.26","5,365.60",433.19M,0.33%
11/21/2016,5368.86,"5,336.78","5,369.83","5,334.16",411.24M,0.89%
11/18/2016,5321.51,"5,340.97","5,346.80","5,315.53",480.19M,-0.23%
11/17/2016,5333.97,"5,295.07","5,334.05","5,288.16",463.15M,0.74%
11/16/2016,5294.58,"5,253.73","5,299.63","5,251.88",462.54M,0.36%
11/15/2016,5275.62,"5,241.35","5,287.06","5,236.25",493.91M,1.10%
11/14/2016,5218.40,"5,246.33","5,247.17","5,192.05",537.26M,-0.36%
11/11/2016,5237.11,"5,191.82","5,241.08","5,179.64",561.97M,0.54%
11/10/2016,5208.80,"5,283.48","5,302.68","5,145.32",695.55M,-0.80%
11/09/2016,5251.07,"5,143.86","5,258.99","5,143.86",673.59M,1.11%
11/08/2016,5193.49,"5,154.99","5,214.17","5,145.30",395.69M,0.53%
11/07/2016,5166.17,"5,128.99","5,169.41","5,122.77",456.10M,2.37%
11/04/2016,5046.37,"5,034.41","5,087.51","5,034.41",478.36M,-0.24%
11/03/2016,5058.41,"5,104.70","5,115.06","5,053.52",471.92M,-0.92%
11/02/2016,5105.57,"5,147.27","5,156.70","5,097.56",469.03M,-0.93%
11/01/2016,5153.58,"5,199.77","5,201.13","5,112.32",430.72M,-0.69%
10/31/2016,5189.14,"5,205.09","5,206.70","5,186.56",434.89M,-0.02%
10/28/2016,5190.10,"5,203.70","5,232.35","5,178.76",426.51M,-0.50%
10/27/2016,5215.97,"5,272.19","5,274.12","5,211.75",434.94M,-0.65%
10/26/2016,5250.27,"5,256.40","5,280.85","5,237.05",374.48M,-0.63%
10/25/2016,5283.40,"5,306.47","5,310.27","5,278.57",348.72M,-0.50%
10/24/2016,5309.83,"5,290.31","5,311.50","5,289.23",349.69M,1.00%
10/21/2016,5257.40,"5,238.65","5,259.12","5,225.76",396.38M,0.30%
10/20/2016,5241.83,"5,238.20","5,252.10","5,216.05",383.97M,-0.09%
10/19/2016,5246.41,"5,240.33","5,253.83","5,234.25",344.43M,0.05%
10/18/2016,5243.84,"5,255.32","5,264.27","5,239.44",325.86M,0.85%
10/17/2016,5199.82,"5,213.69","5,219.98","5,196.03",326.32M,-0.28%
